s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
277.4931996,89665.5691359,43169.1662410,0.7968832,-0.2504084,8.768677493097123,-8.974643920456776
278.4887025,89666.3482181,43169.7859643,0.5095168,-0.3262192,7.6825215071666735,0.9999999999999989
279.4846283,89667.2847361,43170.1247890,0.2468050,-0.2009454,7.811081119179265,1.0000000000000024
280.4832636,89668.2726388,43170.2708055,0.1035112,-0.0865474,7.937900160059077,1.0000000000000002
281.4822745,89669.2698342,43170.3310059,0.0224116,-0.0758436,8.062771280809644,0.9999999999999998
282.4813034,89670.2687435,43170.3155489,-0.0545454,-0.0782229,8.185739947742265,1.0000000000000056
283.4803125,89671.2633780,43170.2221593,-0.1426986,-0.0982639,8.306886114326689,1.0000000000000024
284.4792496,89672.2440007,43170.0317536,-0.2505641,-0.1176970,8.426282157443158,0.9999999999999974
285.4781247,89673.1954608,43169.7276564,-0.3685708,-0.1185892,8.544002642809732,0.9999999999999954
286.4768788,89674.1042084,43169.3133044,-0.4949665,-0.1345517,8.660109086409651,0.9999999999999978
287.4752730,89674.9489563,43168.7811465,-0.6460711,-0.1680988,8.774638331869884,1.000000000000005
288.4736457,89675.6929277,43168.1153728,-0.8020419,-0.1442838,8.887689422492102,1.0000000000000056
289.4724595,89676.3338796,43167.3493378,-0.9126432,-0.0772310,8.99936946807338,0.9999999999999996
290.4714583,89676.9139943,43166.5360325,-0.9688157,-0.0352420,9.10970078524138,0.999999999999996
291.4704256,89677.4651047,43165.7028380,-1.0101710,-0.0475612,9.218708319393386,0.9999999999999954
292.4692200,89677.9759363,43164.8445599,-1.0739330,-0.0801146,9.326423314703892,1.000000000000005
293.4679380,89678.4164979,43163.9482658,-1.1570429,-0.0863048,9.432900287748625,1.000000000000006
294.4667450,89678.7782931,43163.0172880,-1.2344384,-0.0686661,9.53819803978659,1.0000000000000016
295.4657371,89679.0754863,43162.0635263,-1.2857732,-0.0341205,9.642365166742579,1.0000000000000064
296.4647059,89679.3399974,43161.1002130,-1.3281477,-0.0507492,9.745416542221008,1.0000000000000047
297.4630055,89679.5552249,43160.1253903,-1.4029610,-0.0990868,9.847321608607782,1.0000000000000069
298.4614199,89679.6731376,43159.1339631,-1.4925570,-0.0803930,9.948194391291535,1.000000000000001
299.4599349,89679.7111784,43158.1361731,-1.5774218,-0.0896624,10.048064561294465,0.9999999999999908
300.4577239,89679.6599244,43157.1397013,-1.6713615,-0.0985420,10.146880287084311,1.0000000000000016
301.4557767,89679.5110464,43156.1528149,-1.7670634,-0.0932907,10.244768674513285,1.0000000000000004
302.4535149,89679.2711478,43155.1843470,-1.8648401,-0.1027446,10.34170012570103,0.9999999999999973
303.4505922,89678.9336582,43154.2461231,-1.9712019,-0.1105014,10.43766814307246,1.0000000000000064
304.4479669,89678.4949063,43153.3504373,-2.0815851,-0.1107988,10.532790022342114,0.9999999999999933
305.4460636,89677.9596309,43152.5080139,-2.1890200,-0.1044775,10.627128444257632,1.0000000000000004
306.4449560,89677.3390485,43151.7252856,-2.2858377,-0.0894423,10.720710976930587,1.0000000000000062
307.4439983,89676.6509948,43151.0009463,-2.3626656,-0.0643854,10.813497503078894,1.0000000000000058
308.4428685,89675.9179338,43150.3224454,-2.4329602,-0.0763676,10.9054788466134,1.0000000000000087
309.4415277,89675.1354682,43149.7019072,-2.5166666,-0.0912704,10.996671639585765,1.0000000000000053
310.4400072,89674.2999230,43149.1552578,-2.6131018,-0.1018956,11.087098185943882,1.0000000000000073
311.4383072,89673.4133415,43148.6963720,-2.7268337,-0.1259868,11.1767770948705,0.9999999999999991
312.4362138,89672.4765777,43148.3524372,-2.8562149,-0.1332658,11.26570723078189,1.0000000000000009
313.4341417,89671.5024601,43148.1357464,-2.9728310,-0.1003955,11.353942712438117,0.9999999999999905
314.4326467,89670.5109773,43148.0175338,-3.0484838,-0.0511729,11.441548201357818,0.9999999999999961
315.4315747,89669.5143283,43147.9500969,-3.0800319,-0.0120113,11.528524669673967,1.0000000000000053
316.4306142,89668.5168304,43147.8946173,-3.0797558,0.0125629,11.61485945603227,1.000000000000003
317.4296423,89667.5201188,43147.8266238,-3.0621270,0.0227292,11.70055624183631,1.0000000000000027
318.4286521,89666.5252261,43147.7360192,-3.0393368,0.0228959,11.785628369588341,0.9999999999999992
319.4276651,89665.5326628,43147.6226836,-3.0162612,0.0233011,11.870091067657828,0.999999999999995
320.4266768,89664.5430077,43147.4862759,-2.9882122,0.0328535,11.953956886956977,0.999999999999991
321.4256542,89663.5583954,43147.3174723,-2.9436238,0.0564207,12.037235573270205,1.0000000000000078
322.4245039,89662.5849796,43147.0935027,-2.8705034,0.0900058,12.119931502471918,1.000000000000008
323.4230819,89661.6358577,43146.7831391,-2.7654712,0.1203682,12.202044728145546,-1.5721784125961065
324.4213697,89660.7310542,43146.3613461,-2.6394387,0.1321009,12.072734661696728,-1.82058615831896
325.4196058,89659.8896116,43145.8242710,-2.5058785,0.1354795,11.921248783473642,-3.4342012725086213
326.4178807,89659.1282375,43145.1786223,-2.3672072,0.1423472,11.630116883979996,-0.14190838756262833
327.4161578,89658.4659756,43144.4316509,-2.2249494,0.1426460,11.617929719103829,1.000000000000005
328.4145314,89657.9163793,43143.5981680,-2.0896246,0.1284322,11.703548100914286,0.9999999999999989
329.4131070,89657.4777972,43142.7010621,-1.9687380,0.1136955,11.788561802687637,1.000000000000009
330.4118265,89657.1436311,43141.7599067,-1.8560953,0.1118902,11.872978910333883,1.000000000000005
331.4105912,89656.9164939,43140.7873124,-1.7439879,0.1126027,11.95680382290086,0.9999999999999938
332.4093933,89656.7999404,43139.7953341,-1.6374840,0.1006565,12.040048251167617,0.9999999999999978
333.4082759,89656.7835398,43138.7965861,-1.5469916,0.0805331,12.122727712407265,0.9999999999999953
334.4072319,89656.8474555,43137.7996770,-1.4795891,0.0544159,12.204853094956311,1.0000000000000107
335.4062401,89656.9654487,43136.8076614,-1.4425643,0.0197096,12.286433796332018,1.0000000000000104
336.4052786,89657.1029551,43135.8181312,-1.4417807,-0.0181403,12.367478826908105,1.0000000000000018
337.4043173,89657.2225067,43134.8262714,-1.4741236,-0.0466085,12.447996226620623,1.0000000000000058
338.4033402,89657.2957601,43133.8299378,-1.5269138,-0.0590747,12.52799488371091,0.9999999999999913
339.4023569,89657.3101194,43132.8310244,-1.5878421,-0.0629012,12.607485435621502,0.9999999999999919
340.4013765,89657.2617205,43131.8331779,-1.6498331,-0.0612023,12.68647816138284,1.0000000000000024
341.4004033,89657.1524383,43130.8401461,-1.7069633,-0.0531694,12.764982645791898,1.0000000000000016
342.3994380,89656.9905861,43129.8543093,-1.7573056,-0.0476126,12.843007877691898,1.0000000000000073
