s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
279.1503756,89675.0373501,43163.6760149,-0.9802899,0.0222517, 10.4348095, 0.9451921
280.0655258,89675.5551022,43162.9214072,-0.9682323,0.0027353, 10.5249147, 2.6975357
280.9530089,89676.0590040,43162.1908532,-0.9716010,-0.0102919, 10.7779289, 3.3723437
281.8508589,89676.5619804,43161.4471130,-0.9776331,-0.0031274, 11.0861176, 3.2630606
282.7877785,89677.0846147,43160.6695066,-0.9794134,-0.0007735, 11.3763744, 2.5554720
283.7608132,89677.6267982,43159.8615255,-0.9915627,-0.0243016, 11.5986189, 0.0973687
284.7308665,89678.1481535,43159.0434839,-1.0381893,-0.0756538, 11.6070028, -3.2569593
285.6509488,89678.5859603,43158.2342394,-1.1424732,-0.1596967, 11.3231979, -2.4393838
286.4974807,89678.8800886,43157.4404479,-1.3194298,-0.2610252, 11.1058858, -2.0069531
287.2904934,89678.9914312,43156.6552907,-1.5477390,-0.2990269, 10.9238557, -4.1065502
288.0784791,89678.9162846,43155.8708964,-1.7621619,-0.2358429, 10.5416015, -4.2299768
288.8913138,89678.6883105,43155.0906861,-1.9152746,-0.1443542, 10.1327924, -0.4947625
289.7253144,89678.3611208,43154.3235460,-2.0094283,-0.0844687, 10.0838932, -0.4782755
290.5655442,89677.9777069,43153.5758964,-2.0748039,-0.0714967, 10.0363969, -0.5343875
291.4090003,89677.5483720,43152.8498869,-2.1381700,-0.0780049, 9.9830611, -0.4628284
292.2635430,89677.0656701,43152.1447329,-2.2056297,-0.0795385, 9.9366360, -0.4628284
293.1326251,89676.5267881,43151.4628900,-2.2776816,-0.0867067, 9.8899930, -0.2495986
294.0106990,89675.9317610,43150.8171683,-2.3594003,-0.0999286, 9.8647474, 0.1544063
294.8921495,89675.2798400,43150.2239112,-2.4512652,-0.1083572, 9.8803724, -0.1104307
295.7779710,89674.5706891,43149.6930771,-2.5480987,-0.1096397, 9.8692000, 0.4096305
296.6732245,89673.8051026,43149.2290124,-2.6446381,-0.1054803, 9.9105796, 1.3260916
297.5829431,89672.9858459,43148.8335299,-2.7368711,-0.0971462, 10.0433679, 1.4616103
298.5097360,89672.1186378,43148.5065816,-2.8213033,-0.0853171, 10.1877215, 2.0675486
299.4531442,89671.2121671,43148.2451820,-2.8944996,-0.0703296, 10.3884947, 4.2743159
300.4103733,89670.2767564,43148.0419712,-2.9529973,-0.0523556, 10.7917234, 4.7540877
301.3777189,89669.3223176,43147.8844785,-2.9935721,-0.0318558, 11.2232079, 4.7095606
302.3518966,89668.3566934,43147.7556684,-3.0138926,-0.0100378, 11.6348841, 4.6654507
303.3307431,89667.3852193,43147.6357574,-3.0133040,0.0111529, 12.0288206, 0.2245240
304.3130673,89666.4116680,43147.5047657,-2.9932082,0.0297326, 12.0474538, -9.4870748
305.2976639,89665.4401205,43147.3449979,-2.9565678,0.0447829, 11.2332142, -10.0235419
306.2818293,89664.4769796,43147.1426586,-2.9065327,0.0572198, 10.3032592, -7.5086687
307.2601098,89663.5323931,43146.8881218,-2.8447925,0.0696704, 9.5474680, -4.6672523
308.2241753,89662.6206212,43146.5749218,-2.7704794,0.0855797, 9.0459134, -0.6781249
309.1644625,89661.7591533,43146.1980754,-2.6802326,0.1077724, 8.9707075, -0.3875665
310.0736944,89660.9665285,43145.7525997,-2.5698642,0.1360237, 8.9274409, -1.0769858
310.9514898,89660.2590956,43145.2329235,-2.4379719,0.1636079, 8.8060936, -1.5622765
311.8078529,89659.6475491,43144.6334498,-2.2904603,0.1771937, 8.6270339, -0.3456333
312.6623215,89659.1346686,43143.9500245,-2.1415432,0.1669246, 8.5869148, -0.3456333
313.5374989,89658.7155221,43143.1817461,-2.0072510,0.1379514, 8.5466075, 3.1780980
314.4505182,89658.3801821,43142.3325398,-1.8967110,0.1048381, 8.9103664, 3.4199979
315.4077037,89658.1174473,43141.4121190,-1.8101519,0.0776854, 9.2859085, 2.1060158
316.4040300,89657.9173832,43140.4360860,-1.7432279,0.0582251, 9.5097902, 0.2047316
317.4257391,89657.7713453,43139.4248677,-1.6917922,0.0436099, 9.5312739, 2.4106775
318.4544130,89657.6699620,43138.4012020,-1.6541656,0.0301763, 9.7806920, 3.8518888
319.4716531,89657.6009967,43137.3863024,-1.6310088,0.0153940, 10.1665314, 4.8155077
320.4637336,89657.5490525,43136.3955827,-1.6236805,-0.0010430, 10.6292137, 4.7704054
321.4252347,89657.4977312,43135.4354522,-1.6319837,-0.0166535, 11.0685089, 4.7257255
322.3602718,89657.4330843,43134.5026526,-1.6525693,-0.0273452, 11.4871372, 3.3398518
323.2803167,89657.3462169,43133.5867177,-1.6795998,-0.0310063, 11.7740244, 2.7477950
324.1992369,89657.2334133,43132.6747476,-1.7078949,-0.0302168, 12.0049154, 1.9913794
325.1279588,89657.0937252,43131.7565909,-1.7360797,-0.0303229, 12.1695091, 1.3347523
326.0712346,89656.9254410,43130.8284478,-1.7671068,-0.0354461, 12.2785956, 3.4727499
327.0274041,89656.7232871,43129.8938923,-1.8063758,-0.0468296, 12.5579768, -30.7812180
327.9905254,89656.4775792,43128.9626403,-1.8592944,-0.0634016, 9.8081139, -5.1910739
