s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
271.3027322,89675.0399155,43163.6665176,-0.9779337,0.0243994, 10.4348095, 0.9451921
272.2128597,89675.5573622,43162.9177980,-0.9655406,0.0011843, 10.5249147, 2.6975357
273.0944020,89676.0593261,43162.1931263,-0.9712951,-0.0140932, 10.7779289, 3.3723437
273.9875310,89676.5586667,43161.4526276,-0.9786587,-0.0024577, 11.0861176, 3.2630606
274.9247846,89677.0809278,43160.6743682,-0.9779686,0.0036505, 11.3763744, 2.5554720
275.9042241,89677.6295378,43159.8629936,-0.9863934,-0.0207291, 11.5986189, 0.0973687
276.8821312,89678.1607433,43159.0419436,-1.0305852,-0.0735653, 11.6070028, -3.2569593
277.8075883,89678.6078712,43158.2316675,-1.1344746,-0.1602926, 11.3231979, -2.4393838
278.6550916,89678.9081251,43157.4391339,-1.3150202,-0.2687528, 11.1058858, -2.0069531
279.4467756,89679.0200700,43156.6554044,-1.5507547,-0.3087740, 10.9238557, -4.1065502
280.2359341,89678.9395701,43155.8703625,-1.7704750,-0.2387367, 10.5416015, -4.2299768
281.0526381,89678.7030016,43155.0886715,-1.9235914,-0.1406831, 10.1327924, -0.4947625
281.8902662,89678.3689290,43154.3205463,-2.0134807,-0.0771450, 10.0838932, -0.4782755
282.7313302,89677.9842827,43153.5725918,-2.0746115,-0.0684212, 10.0363969, -0.5343875
283.5737985,89677.5565068,43152.8468091,-2.1372296,-0.0792126, 9.9830611, -0.4628284
284.4283273,89677.0741444,43152.1414397,-2.2047241,-0.0783866, 9.9366360, -0.4628284
285.2990732,89676.5351864,43151.4575371,-2.2759043,-0.0856629, 9.8899930, -0.2495986
286.1789975,89675.9403042,43150.8091684,-2.3576631,-0.1007797, 9.8647474, 0.1544063
287.0613877,89675.2884431,43150.2144503,-2.4503853,-0.1091844, 9.8803724, -0.1104307
287.9476483,89674.5791873,43149.6830239,-2.5478580,-0.1100802, 9.8692000, 0.4096305
288.8433766,89673.8132047,43149.2186966,-2.6448347,-0.1058693, 9.9105796, 1.3260916
289.7538727,89672.9930912,43148.8232008,-2.7375437,-0.0976283, 10.0433679, 1.4616103
290.6817589,89672.1245561,43148.4966742,-2.8225605,-0.0858998, 10.1877215, 2.0675486
291.6263890,89671.2165004,43148.2363651,-2.8964129,-0.0709577, 10.3884947, 4.2743159
292.5847031,89670.2795736,43148.0350343,-2.9555385,-0.0529108, 10.7917234, 4.7540877
293.5527998,89669.3239506,43147.8801284,-2.9965724,-0.0321812, 11.2232079, 4.7095606
294.5273607,89668.3575429,43147.7543303,-3.0170513,-0.0100134, 11.6348841, 4.6654507
295.5063686,89667.3855358,43147.6374596,-3.0162699,0.0115227, 12.0288206, 0.2245240
296.4889107,89666.4114077,43147.5091503,-2.9957126,0.0302823, 12.0474538, -9.4870748
297.4740964,89665.4389245,43147.3514562,-2.9585427,0.0452488, 11.2332142, -10.0235419
298.4594534,89664.4742680,43147.1505427,-2.9081388,0.0573702, 10.3032592, -7.5086687
299.4395701,89663.5275276,43146.8969460,-2.8463329,0.0694177, 9.5474680, -4.6672523
300.4059187,89662.6130952,43146.5844671,-2.7722372,0.0850362, 9.0459134, -0.6781249
301.3485114,89661.7487904,43146.2083579,-2.6822846,0.1072779, 8.9707075, -0.3875665
302.2595221,89660.9536523,43145.7637278,-2.5719291,0.1361160, 8.9274409, -1.0769858
303.1381322,89660.2445747,43145.2449169,-2.4394113,0.1647196, 8.8060936, -1.5622765
303.9943328,89659.6326145,43144.6460979,-2.2906109,0.1790373, 8.6270339, -0.3456333
304.8481985,89659.1205224,43143.9628350,-2.1402708,0.1684522, 8.5869148, -0.3456333
305.7231346,89658.7029318,43143.1939844,-2.0051053,0.1384364, 8.5466075, 3.1780980
306.6368758,89658.3693172,43142.3433233,-1.8944301,0.1045092, 8.9103664, 3.4199979
307.5959218,89658.1080721,43141.4205447,-1.8081251,0.0771847, 9.2859085, 2.1060158
308.5950403,89657.9092672,43140.4414051,-1.7413912,0.0579971, 9.5097902, 0.2047316
309.6199970,89657.7645955,43139.4267099,-1.6898542,0.0437401, 9.5312739, 2.4106775
310.6517338,89657.6650415,43138.3997874,-1.6519075,0.0304693, 9.7806920, 3.8518888
311.6711811,89657.5984243,43137.3825190,-1.6284932,0.0155019, 10.1665314, 4.8155077
312.6641052,89657.5490019,43136.3908257,-1.6212863,-0.0014462, 10.6292137, 4.7704054
313.6249635,89657.4998198,43135.4312269,-1.6302227,-0.0176116, 11.0685089, 4.7257255
314.5582591,89657.4365093,43134.5000811,-1.6517353,-0.0284351, 11.4871372, 3.3398518
315.4762387,89657.3501560,43133.5861722,-1.6794920,-0.0315860, 11.7740244, 2.7477950
316.3935758,89657.2374318,43132.6757873,-1.7079018,-0.0299795, 12.0049154, 1.9913794
317.3216867,89657.0979510,43131.7582172,-1.7355637,-0.0294826, 12.1695091, 1.3347523
318.2653742,89656.9304433,43130.8295152,-1.7657335,-0.0344464, 12.2785956, 3.4727499
319.2226989,89656.7297650,43129.8934603,-1.8041997,-0.0460552, 12.5579768, -30.7812180
320.1873164,89656.4860263,43128.9601445,-1.8566728,-0.0630916, 9.8081139, -5.1910739
